,zcta,poverty_rate,unemployment_rate,median_household_income
538,14822,10.363836824696802,5.189873417721519,51250.0
539,14040,6.485355648535565,3.1586021505376345,66105.0
540,14066,9.083665338645417,5.429417571569595,55962.0
541,14213,37.83545197740113,2.8711484593837535,36471.0
542,14167,5.922551252847381,6.129722024233785,65781.0
543,14171,8.638743455497382,1.744186046511628,58667.0
544,14208,31.42434488588335,5.286241920590951,29292.0
545,14212,43.70461190229181,7.6720241084881975,23882.0
546,14214,29.444201790784014,2.8206686930091185,47122.0
547,14223,6.94086240441609,2.2008935958960785,68042.0
548,14227,7.575040242401288,1.3905043882838108,56671.0
549,14303,40.42630057803468,2.9995276334435523,26080.0
550,14305,28.651787334422064,4.256457282592083,36023.0
551,14416,9.01029748283753,1.7947849644429394,63594.0
552,14428,7.0338512763595995,3.416097317113814,74042.0
553,14462,2.443609022556391,8.018867924528301,75313.0
554,14467,11.87363834422658,2.1739130434782608,68354.0
555,14475,6.138107416879795,2.797202797202797,74821.0
556,14477,14.032600992204111,6.081668114682884,65179.0
557,14505,12.602627257799673,2.4288518155053973,63914.0
558,14519,4.351907159313935,1.5161153519932147,72312.0
559,14551,22.892283277127554,4.0527803958529685,49004.0
560,14561,9.466666666666667,0.973338975878121,71705.0
561,14589,9.44,2.160746439679162,61152.0
562,14591,12.776723592662872,2.0914020139426803,60469.0
563,14608,45.1320491588948,8.827884724911721,23574.0
564,14621,39.922239502332815,9.24919279028896,27675.0
565,14623,20.569950763415726,3.017986855759253,51800.0
566,14624,6.908317950439112,3.5434490444815947,71959.0
567,14626,7.923824743640965,2.6245603185033435,67749.0
568,14721,30.0,3.076923076923077,47813.0
569,14723,11.941659070191431,3.233256351039261,64375.0
570,14548,15.940881499076273,2.9962546816479403,61858.0
571,14568,4.813863928112965,2.914389799635701,86827.0
572,14571,22.35469448584203,1.4629948364888123,56172.0
573,14607,20.447103274559193,3.5089982584015993,46887.0
574,14620,22.13397129186603,4.019798316217966,45885.0
575,14715,17.724770642201833,3.757632691404415,42802.0
576,14735,22.868741542625166,1.6136468418626098,40800.0
577,14741,12.108337758895379,2.2561380225613803,63636.0
578,14754,15.421303656597773,4.406130268199234,45729.0
579,14783,21.52317880794702,3.7383177570093453,34167.0
580,14808,3.9538714991762767,0.0,53625.0
581,14755,11.46965976850228,3.2747603833865817,50513.0
582,14787,13.070900391474554,4.591068740592072,49383.0
583,14801,17.03015361274417,5.218216318785579,54167.0
584,14824,6.710310965630114,1.2433392539964476,42457.0
585,14839,25.874999999999996,1.8900343642611683,55481.0
586,14840,5.613225682429835,2.292387543252595,57623.0
587,14843,19.177205058428047,3.9848749272833044,45981.0
588,14847,11.56093489148581,1.0763710917478215,53365.0
589,14867,13.058055408505382,3.820704375667022,55391.0
590,14871,8.504528385244091,3.0721600381043106,74570.0
591,14882,13.338338338338337,0.47732696897374705,82188.0
592,14901,31.184780863702038,4.691731718974032,32500.0
593,14905,12.293600096420393,3.728517331779784,60234.0
594,14781,10.052656773575874,2.405922270203578,46875.0
595,14815,10.012062726176115,2.046384720327422,52788.0
596,14879,14.278557114228457,1.5225334957369063,51411.0
597,14145,4.257703081232493,2.440633245382586,68917.0
598,14450,6.352087114337568,1.8242024657777252,88255.0
599,14580,4.588054541962743,1.3292981026655804,82999.0
600,14878,16.22464898595944,1.717557251908397,79643.0
601,14051,3.8859462402851346,1.2948020266466505,110733.0
602,14035,0.0,0.0,76053.0
603,14041,38.88888888888889,11.71875,-666666666.0
604,14061,17.599999999999998,3.8596491228070176,44028.0
605,14109,,0.0,-666666666.0
606,14112,0.0,0.0,-666666666.0
607,14126,8.552631578947368,11.287128712871288,68802.0
608,14130,10.0,0.0,55208.0
609,14135,22.04724409448819,8.264462809917356,-666666666.0
610,14168,80.0,0.0,-666666666.0
611,14169,8.695652173913043,0.0,31853.0
612,14173,0.0,0.0,-666666666.0
613,14261,50.0,1.7537706068046297,-666666666.0
614,14302,66.66666666666666,0.0,11875.0
615,13354,4.231274638633377,0.5165289256198348,82906.0
616,13403,5.817474048442907,1.7185322805387833,93229.0
617,13406,11.511789181692095,2.684563758389262,49375.0
618,13416,8.58839652809502,3.665207877461707,55588.0
619,13439,13.623354321694334,3.136593591905565,52446.0
620,13027,7.330512344363603,2.4164942358853088,77565.0
621,13030,14.86680034374105,1.142263759086189,69125.0
622,13031,5.8965263369252385,1.9430265107854439,78819.0
623,13045,20.238984316654218,3.3653846153846154,53592.0
624,13062,41.46341463414634,0.0,-666666666.0
625,13076,14.100959532749268,3.7783375314861463,59917.0
626,13092,17.32824427480916,3.0545112781954886,68000.0
627,13104,3.2193536288054014,1.0993388034732734,103096.0
628,13124,4.819277108433735,0.0,60833.0
629,13144,24.20867526377491,7.293354943273905,45192.0
630,13147,8.333333333333332,1.8478260869565217,59643.0
631,13152,2.704056084126189,2.259970457902511,92875.0
632,13158,15.153452685421994,2.679938744257274,57448.0
633,13159,6.76061702532851,2.293986636971047,74280.0
634,13165,12.733598409542743,2.1420118343195265,56271.0
635,13203,30.30533866565099,4.381384790011351,38018.0
636,13215,3.1324603921001235,1.9611034258279763,92575.0
637,13301,0.0,0.0,112604.0
638,13310,8.193668528864059,0.0,48750.0
639,13316,12.297139032959679,2.0606531881804044,51537.0
640,13318,5.497564370215727,1.8318068276436303,70893.0
641,13331,5.263157894736842,0.0,85192.0
642,13332,11.506352087114339,1.0248901903367496,53281.0
643,13335,12.558869701726843,1.2715712988192553,55625.0
644,13343,4.844497607655502,1.721664275466284,58200.0
645,13350,14.2172871761376,2.6689774696707103,50961.0
646,13360,2.2556390977443606,0.0,48125.0
647,13491,16.55997773448372,1.8376211159371867,54554.0
648,13475,0.0,0.0,-666666666.0
649,13486,11.534276387377584,3.515625,60288.0
650,13490,7.01654306902453,0.975975975975976,75455.0
651,13495,10.32064128256513,2.2770398481973433,53583.0
652,13613,15.251107828655835,0.8793356130923302,51927.0
653,12941,4.26731078904992,2.5423728813559325,79309.0
654,12115,0.0,0.0,-666666666.0
655,12187,14.401622718052739,0.0,58214.0
656,12309,3.390229151266716,3.562309012516221,108019.0
657,12515,1.5829318651066757,2.1423106350420813,97039.0
658,12726,12.111292962356792,2.5,51250.0
659,12033,3.282247765006386,3.3618490169593276,77232.0
660,12019,2.257617728531856,2.332238780836912,106866.0
661,12022,5.115511551155116,1.06951871657754,50000.0
662,12043,15.417029933158965,3.285244965004999,55198.0
663,12060,9.759547383309759,3.43213728549142,83155.0
664,12065,4.864686934236205,1.6597272074659009,93840.0
665,12083,6.198236708522575,0.9884678747940692,78972.0
666,12116,20.211515863689776,3.4746351633078527,49241.0
667,12809,14.870317002881844,3.2802547770700636,55410.0
668,12831,3.3584355641928827,1.6173353222893931,87513.0
669,12833,5.63618771165941,3.839541547277937,83080.0
670,12958,2.0202020202020203,3.92512077294686,54965.0
671,12017,0.7444168734491315,0.8333333333333334,68393.0
672,12023,4.399633363886343,2.7522935779816518,74583.0
673,12029,6.744868035190615,1.6597510373443984,96932.0
674,12042,8.444444444444445,0.0,78333.0
675,12045,0.0,0.0,51750.0
676,12066,4.867529266789895,1.7692852087756548,68424.0
677,12077,7.159869008633522,0.43494019572308806,109052.0
678,12078,21.114651071444158,3.790585676557402,44155.0
679,12084,3.769309989701339,1.4795918367346939,79239.0
680,12086,9.29112181693049,2.888888888888889,62500.0
681,14732,1.948051948051948,0.0,39063.0
682,14742,8.91089108910891,5.7507987220447285,-666666666.0
683,14752,21.73913043478261,0.0,-666666666.0
684,14756,35.714285714285715,0.0,-666666666.0
685,14774,10.909090909090908,14.285714285714285,68750.0
686,14778,,1.9202363367799113,-666666666.0
687,14788,23.076923076923077,0.0,-666666666.0
688,14827,0.0,0.0,65263.0
689,14853,,3.0120481927710845,-666666666.0
690,14854,0.0,0.0,-666666666.0
691,14856,16.48936170212766,18.902439024390244,15605.0
692,14893,,,-666666666.0
693,14032,1.1128250330542089,1.6112494507104145,123021.0
694,14134,9.90990990990991,4.301075268817205,88250.0
695,11576,2.9906239896540576,1.5209508460918615,182199.0
696,11580,4.758122912335614,3.7343811839203935,110575.0
697,11598,4.506329113924051,1.9560149994932603,145139.0
698,11706,8.836873582181894,4.121877510424238,91204.0
699,11757,6.211418880723572,3.1417583012837875,96369.0
700,11764,2.261500463105897,2.8080968446120265,131332.0
701,11770,12.5,4.166666666666666,-666666666.0
702,11788,4.04694210876535,2.110071785947357,116468.0
703,11791,3.3882678345050135,1.75029750099167,174675.0
704,11796,6.721185790953232,3.392857142857143,114408.0
705,11942,9.568627450980392,1.4264990328820115,92250.0
706,11947,2.880658436213992,0.0,-666666666.0
707,11003,5.675565978172634,3.8184806920154144,104349.0
708,11021,5.045414266725742,2.196104768300873,102596.0
709,12108,5.154639175257731,2.956989247311828,73750.0
710,12117,6.907682375726274,1.7428350116189002,56417.0
711,12122,12.376832492189378,2.338863203698667,50679.0
712,12123,5.932676213501953,1.9045485099708714,92946.0
713,12148,2.7390900649953576,1.878855860908581,111476.0
714,12153,0.0,0.0,85833.0
715,12156,4.6021093000958775,6.495263870094722,135185.0
716,12158,9.791216702663787,1.9274179545059906,85043.0
717,12173,8.554277138569285,2.8255528255528257,69609.0
718,12720,0.0,0.0,65179.0
719,12752,6.666666666666667,12.980769230769232,40313.0
720,12763,14.215686274509803,4.862579281183932,33077.0
721,12768,1.9607843137254901,6.199460916442049,66250.0
722,12770,12.601626016260163,4.564315352697095,46250.0
723,12808,4.4609665427509295,1.1904761904761905,66023.0
724,12810,11.475409836065573,0.3616636528028933,59674.0
725,12814,3.115264797507788,3.8232795242141036,51172.0
726,12819,7.806691449814126,4.054054054054054,70833.0
727,12824,3.667953667953668,6.025369978858351,96458.0
728,12836,9.930313588850174,1.3592233009708738,66607.0
729,12843,6.581352833638025,2.1929824561403506,36429.0
730,12844,13.247863247863249,0.0,83750.0
731,12849,2.0202020202020203,0.0,-666666666.0
732,12857,6.006006006006006,0.539568345323741,62961.0
733,12859,12.074894917844862,1.8210197710718004,100000.0
734,12861,19.070512820512818,3.5856573705179287,66250.0
735,12873,4.750869061413673,0.6821282401091405,64375.0
736,12883,9.885690093141406,2.1360176773876747,48229.0
737,12901,17.976919692713796,2.575182686902754,50750.0
738,12910,20.297619047619047,1.9343493552168818,51696.0
739,12927,20.47244094488189,0.0,49167.0
740,12928,15.241448692152918,5.257009345794392,60682.0
741,12935,13.023855577047067,2.8368794326241136,56458.0
742,12936,9.382151029748284,0.0,58750.0
743,12959,28.61072902338377,0.0,41853.0
744,12974,9.74493132766514,4.354243542435424,53990.0
745,12979,18.63327674023769,1.4661274014155714,58692.0
746,12981,17.020355132091815,3.3316757831924413,58947.0
747,12992,15.296640457469621,0.5,63583.0
748,12194,7.051282051282051,4.672897196261682,42250.0
749,12303,10.483814338880697,3.277395609691977,67323.0
750,12404,12.32753449310138,3.3671252715423607,52011.0
751,12409,7.254623044096728,0.0,91453.0
752,12414,22.67080745341615,2.850005677302146,38498.0
753,12211,5.788271134805789,0.8240582191780822,103946.0
754,14859,8.841463414634147,4.896907216494846,57656.0
755,14174,3.716276576737538,2.154984762734001,80907.0
756,14113,6.593406593406594,0.0,51875.0
757,14139,6.063389986219568,2.0481927710843375,80842.0
758,14170,2.377717391304348,3.7824054398640032,77829.0
759,14218,21.979311080302868,3.398516520566419,39918.0
760,14414,7.875484148615694,0.8906741180579811,62768.0
761,14415,0.0,4.3478260869565215,-666666666.0
762,14456,15.024515526500117,2.820623118048301,52271.0
763,14471,2.778912954638333,1.6818837097549257,65265.0
764,14481,9.723040659988214,1.4234875444839856,65781.0
765,14485,7.377919320594479,0.6894484412470023,61716.0
766,14512,10.848842487517024,2.4730334122599316,56081.0
767,14527,9.906152241918665,2.9962183651701735,55422.0
768,11103,11.514560401281873,4.219810901706961,76234.0
769,11209,10.967675001111589,3.2138442521631645,77917.0
770,11214,16.29132152692362,3.3448827292110876,56911.0
771,11220,27.252573752054676,3.6669874879692013,50191.0
772,11230,19.920155952700576,3.0110587977663417,53070.0
773,11355,21.759167246348007,1.812657932021676,42507.0
774,11377,10.80562813106738,2.456988642752727,58948.0
775,11378,8.72033698751995,3.3928279024070735,77710.0
776,11411,4.054707133191571,3.847894975101856,98207.0
777,11416,14.111027756939235,4.631946739694981,73370.0
778,11423,9.195867935993519,5.900745610518721,71194.0
779,11570,4.520674949007973,2.3375300870209217,117107.0
780,11577,3.3942558746736298,2.391282413479972,149091.0
781,11590,7.183074560655179,2.8414251239068946,106959.0
782,11704,5.805974337389353,3.308778765371971,95912.0
783,11713,16.133204009052697,1.5223722531109347,84038.0
784,11719,12.800802139037435,3.029183598079054,68616.0
785,11724,3.6404639175257736,1.7739273927392738,250001.0
786,11741,5.227478156071106,2.8186274509803924,107220.0
787,11752,3.1938211042688653,2.40180135101326,106467.0
788,11755,4.461025559612637,2.225693088637251,116788.0
789,11780,2.782564298934201,2.903469079939668,125610.0
790,11797,2.046929605591613,1.6609543896651726,182569.0
791,11937,12.496114392290954,1.3433717153823443,97961.0
792,11949,8.049671292914535,1.492942453854506,96505.0
793,11040,3.1478629187524065,1.786753579327203,129344.0
794,11105,9.327701513551565,2.4220481288429725,79883.0
795,11106,12.633821571238348,3.675231999019938,68530.0
796,11229,13.64031382015691,3.3493821455721675,64631.0
797,11234,7.514673750053554,3.48078027157296,85807.0
798,11357,5.318250454277891,3.2583445408974203,85818.0
799,11367,14.53495607157968,3.4862328105023543,63546.0
800,11369,15.199243461814389,3.4053156146179404,54184.0
801,11415,10.127659574468085,2.30901342153807,70900.0
802,11418,15.034348432606008,2.95972669338414,68920.0
803,11421,10.369847337537436,4.028436018957346,73107.0
804,11432,14.829054871480418,4.501656992893128,62148.0
805,11715,1.6432953549517966,3.9448797622264253,122639.0
806,11716,5.876330876330877,1.9985104270109233,93317.0
807,11721,5.931933842239186,4.5046764649742315,141976.0
808,11731,2.9981549815498156,2.108736770091352,120619.0
809,11777,4.289636238846946,1.632543824434631,115184.0
810,11783,1.8835938971557733,2.6485490557346845,134229.0
811,11786,4.089336269267065,2.3380225876758467,133111.0
812,11787,3.519933406665279,1.7596657697210027,128250.0
813,13618,5.840821566110398,2.0044543429844097,54358.0
814,13621,17.270788912579956,10.263157894736842,63523.0
815,13622,14.681208053691275,4.302747537584241,65761.0
816,13634,15.459057071960297,2.588686481303931,64531.0
817,13650,22.065426555484287,6.209150326797386,57361.0
818,13694,9.06148867313916,2.608695652173913,49926.0
819,13733,11.120418848167539,2.3520084566596196,53516.0
820,13743,6.730498451140524,7.0446735395189,67120.0
821,13760,12.95537882756322,2.8534113171119504,57331.0
822,13775,13.558384061981185,2.5974025974025974,55550.0
823,13803,12.638790455941413,3.4177215189873418,62132.0
824,13804,16.30094043887147,2.711864406779661,55500.0
825,13809,16.786414108425866,0.9266409266409266,48155.0
826,13810,17.768595041322314,2.509293680297398,61042.0
827,14564,2.5802600159193423,1.5071145912267407,98963.0
828,14590,20.650095602294456,4.100652376514446,52365.0
829,14823,12.417218543046356,4.404233526800956,53490.0
830,14826,12.493599590373785,4.177215189873418,55500.0
831,14830,11.134660118893771,3.8039364118092354,58682.0
832,14033,1.471489883507051,1.7897091722595078,74881.0
833,14009,14.894784995425434,4.69248291571754,52369.0
834,14012,12.027491408934708,2.3745277927684834,62031.0
835,14028,4.573687182382835,2.5135869565217392,57188.0
836,14037,8.94308943089431,2.510460251046025,57467.0
837,14060,12.883435582822086,0.0,55000.0
838,14072,6.025364919837282,3.1850471643181555,80733.0
839,14120,7.9403503162894795,2.601957585644372,64319.0
840,14125,8.495145631067961,2.6964047936085223,56603.0
841,14150,10.27409067402172,1.839348079161816,55951.0
842,14172,5.00166722240747,3.5876288659793816,63788.0
843,14889,8.169934640522875,2.6424442609413705,61793.0
844,14898,22.44796828543112,4.672245467224546,49375.0
845,14476,6.577777777777778,2.2162162162162162,62863.0
846,14427,13.208528341133647,3.1148604802076574,56719.0
847,14432,9.696118039697875,1.7629566694987255,62970.0
848,14433,11.398212992030912,4.920169436298469,52270.0
849,14482,8.52411105698977,2.1014161717679305,67500.0
850,14510,16.313876416506307,3.135634419056879,50184.0
851,14516,10.203217612193056,3.890853966649823,61915.0
852,14526,3.879703823917233,2.3558235959291367,77771.0
853,14534,3.6353788313260686,2.0066348410065538,121947.0
854,14541,11.214539007092199,1.00418410041841,62560.0
855,14544,8.085977482088024,2.220812182741117,59141.0
856,14546,13.641200255373484,2.0110608345902463,70657.0
857,14612,10.242539531565807,2.009339182114051,63034.0
858,14614,48.45360824742268,2.231404958677686,67333.0
859,14004,3.701963732030442,1.5111372779903838,75784.0
860,14025,5.034053893988748,2.453557658604977,68482.0
861,14036,8.622828784119106,4.489311163895486,74418.0
862,14043,8.01264939011869,2.557544757033248,58931.0
863,14422,5.265546981389015,3.5921817221341787,68431.0
864,14619,27.224630759056506,9.342080946220662,42906.0
865,14622,12.746662188260979,1.2995896032831737,56493.0
866,14701,23.682227937547086,3.5633825162620973,41442.0
867,14724,14.225589225589225,1.875,52109.0
868,14775,13.695395513577333,2.8368794326241136,47917.0
869,14782,20.592134334953602,4.022346368715084,43452.0
870,14803,17.125,1.8413597733711047,48688.0
871,14810,16.808491972980086,2.9271680889065292,41022.0
872,12131,11.235955056179774,0.0,43750.0
873,12139,2.73972602739726,2.3622047244094486,73438.0
874,12059,4.934601664684899,2.403846153846154,80278.0
875,12183,7.728155339805825,3.553756185335133,55104.0
876,12932,9.887005649717514,1.761252446183953,62083.0
877,12027,1.2188796680497926,1.5820698747528017,101667.0
878,12037,8.386187455954898,1.8404907975460123,58266.0
879,12090,15.603973085549502,0.9809932556713672,54070.0
880,12093,12.427184466019417,5.405405405405405,52188.0
881,12106,5.229318474067724,2.62891809908999,83750.0
882,12136,3.6885245901639343,0.4702194357366771,102050.0
883,12144,8.163772946619572,2.9245001492091913,72006.0
884,12165,11.464968152866243,0.0,97500.0
885,12168,7.033939990162322,7.093821510297483,75795.0
886,12175,6.8181818181818175,3.747072599531616,62639.0
887,12190,3.6540803897685747,1.9202363367799113,50833.0
888,12407,7.878787878787878,3.6363636363636362,39402.0
889,12489,25.730994152046783,2.121771217712177,27188.0
890,12433,36.96027633851468,4.8936170212765955,-666666666.0
891,12435,14.799999999999999,0.0,61042.0
892,12456,9.25589836660617,10.0,61250.0
893,12492,7.857142857142857,4.285714285714286,-666666666.0
894,12494,0.0,0.0,100000.0
895,12508,9.62744989173283,3.2489451476793247,75962.0
896,12514,3.2037437005039595,2.3582954075299956,113140.0
897,12518,2.306885704299196,3.3927794693344935,82230.0
898,12521,7.042253521126761,3.44,92610.0
899,12528,9.253875968992247,2.595490105844455,75502.0
900,12529,9.532062391681109,5.568130375735627,83892.0
901,12531,2.299605781865966,2.3818975784041285,117478.0
902,12577,5.215928210880538,1.3568521031207599,142931.0
903,12585,20.25028441410694,2.5,86466.0
904,12586,8.489789196310936,2.252493832457364,83397.0
905,12732,11.046511627906977,5.74468085106383,51000.0
906,12733,54.73465140478668,0.0,-666666666.0
907,12137,5.839002267573696,3.3041132838840186,74196.0
908,12164,2.3255813953488373,1.6304347826086956,72083.0
909,12166,14.585152838427948,4.636459430979979,44688.0
910,12182,17.084759974844523,3.576147273848322,52467.0
911,12186,4.53074433656958,1.9851116625310175,106250.0
912,12189,13.637155297532654,2.673687089715536,52594.0
913,12302,6.200684829536995,2.2870264064293915,77740.0
914,12420,14.049586776859504,0.0,106667.0
915,12439,24.42528735632184,0.0,36563.0
916,12450,0.0,0.0,51853.0
917,14479,0.0,0.0,69107.0
918,14486,11.58129175946548,5.0,87679.0
919,14511,13.895216400911162,18.31831831831832,54167.0
920,14529,0.0,0.0,-666666666.0
921,14537,19.047619047619047,0.0,-666666666.0
922,14539,5.555555555555555,0.0,-666666666.0
923,14542,0.0,9.090909090909092,54500.0
924,14549,0.0,0.0,50536.0
925,14588,0.0,0.0,88646.0
926,14592,0.0,0.0,126250.0
927,14627,,3.4071550255536627,-666666666.0
928,14707,2.3255813953488373,0.0,65500.0
929,14720,18.96838602329451,6.015037593984962,34537.0
930,14722,10.638297872340425,2.459016393442623,-666666666.0
931,13811,5.690672963400236,2.049910873440285,74107.0
932,13856,21.13009643038403,2.7183689786128324,47135.0
933,13904,19.385053960496844,5.249505928853755,51695.0
934,13607,8.006158583525789,4.481546572934974,48889.0
935,13616,18.665886483323582,2.686108979278588,52902.0
936,13637,2.9888785912882296,2.087621287856513,55046.0
937,13665,7.554945054945055,0.0,53317.0
938,13680,38.38383838383838,4.545454545454546,40781.0
939,13681,26.996197718631176,3.0303030303030303,47054.0
940,13687,11.483253588516746,0.5390835579514826,52188.0
941,13734,19.482663731425426,17.506297229219143,56136.0
942,13757,11.434977578475337,1.4692378328741964,57121.0
943,13820,20.07671170139684,3.199221949221949,50234.0
944,13832,9.895833333333332,2.0325203252032518,44875.0
945,13835,12.985865724381625,5.960945529290853,55395.0
946,13839,17.25021349274125,2.0964360587002098,48125.0
947,13740,11.262135922330096,2.4663677130044843,66607.0
948,13783,11.178707224334602,1.3774104683195594,48750.0
949,13801,21.971830985915496,4.749787955894826,40486.0
950,13633,3.9215686274509802,2.092050209205021,72500.0
951,13646,22.71135567783892,4.18848167539267,46298.0
952,13648,13.81294964028777,6.423611111111111,50114.0
953,13661,11.096345514950166,2.4555461473327687,71750.0
954,13736,9.718557607739665,4.382929642445213,58000.0
955,13739,10.068027210884352,5.985401459854015,60682.0
956,13750,9.659714599341383,0.36101083032490977,43897.0
957,13778,8.574074074074074,4.141616566466266,61175.0
958,13782,5.310880829015544,2.4691358024691357,58235.0
959,13838,27.68968040985606,3.1055900621118013,40909.0
960,13864,12.15909090909091,1.971090670170828,45329.0
961,13029,7.5746949081217565,3.2200357781753133,77378.0
962,13032,7.228421398096488,3.854218671992012,58894.0
963,13068,12.209302325581394,4.566744730679157,67098.0
964,13080,7.2274143302180685,5.405405405405405,58274.0
965,13088,6.699225949133799,2.86228328426562,60775.0
966,13112,4.961147638971906,0.7037747920665387,68250.0
967,13606,9.166998804304503,1.0076775431861804,67054.0
968,13452,19.633683270046905,3.2764689953966966,43299.0
969,13470,24.177949709864606,0.4282655246252677,41979.0
970,13485,9.75609756097561,2.405498281786942,52593.0
971,13612,8.436301661695781,1.6145833333333335,66167.0
972,13402,7.384987893462469,0.0,60729.0
973,13420,9.722222222222223,0.0,55813.0
974,13602,30.89430894308943,0.29069767441860467,44861.0
975,13635,14.776632302405499,8.911917098445596,56645.0
976,12304,13.983815028901732,3.450143530303851,50949.0
977,12308,17.838571105584442,6.395963870127757,48092.0
978,12440,11.598587997982854,5.079191698525396,81985.0
979,12460,42.64705882352941,7.07395498392283,27143.0
980,12481,17.030303030303028,0.0,54424.0
981,12482,16.83673469387755,0.0,36483.0
982,12491,13.93273850377488,2.842809364548495,77794.0
983,12517,14.893617021276595,0.0,-666666666.0
984,12563,10.050774638718917,2.4393549261417538,103098.0
985,12564,10.287113893046673,1.5012106537530265,91545.0
986,12581,6.03484912877178,1.443504230960677,81653.0
987,12590,8.226258193052868,3.0956462118615016,91595.0
988,12742,4.901960784313726,0.0,-666666666.0
989,12776,6.281156530408774,0.9994447529150472,56750.0
990,11793,2.697847601005977,2.3202041141763674,139543.0
991,11801,3.9008502809407783,2.470214687290629,110302.0
992,11933,11.182239171887769,3.2974001268230815,77061.0
993,11939,1.5015015015015014,0.8820286659316428,79408.0
994,11946,7.241960580912863,1.6447621243563137,83301.0
995,11960,0.0,3.4257748776508974,138833.0
996,11963,9.008881996334415,1.8419693578929248,87688.0
997,11971,11.91503484898772,1.1683168316831682,76250.0
998,11975,17.27941176470588,2.272727272727273,142969.0
999,11509,2.03125,1.1078717201166182,126836.0
1000,11552,6.862824021896635,2.9939819458375125,122367.0
1001,11375,8.431410380088751,2.996279564177518,84713.0
1002,11420,10.75523587899302,4.4264575692424435,79273.0
1003,11435,13.447999590883523,6.140716069941715,66137.0
1004,12786,6.214689265536723,0.0,61250.0
1005,12790,9.293680297397769,5.922944220816561,74375.0
1006,12801,15.769694391264268,4.327705887393949,50232.0
1007,12816,10.006885471654808,1.1436541143654115,59375.0
1008,12828,5.268828790001077,1.9442724458204335,62773.0
1009,12305,23.81388952555581,4.69877169038799,37875.0
1010,12406,24.920802534318902,2.631578947368421,-666666666.0
1011,12421,2.11864406779661,8.47457627118644,71771.0
1012,12428,19.070583077597544,6.544264679149246,47784.0
1013,12446,13.764213046080192,2.0869138227350845,59268.0
1014,12472,14.002732240437158,2.5416997617156474,60750.0
1015,12473,4.43213296398892,0.0,47458.0
1016,12495,4.580152671755725,18.3206106870229,89231.0
1017,12507,3.3333333333333335,2.232142857142857,77813.0
1018,12538,10.722154222766218,3.9048955667464704,75297.0
1019,12547,4.887482419127989,0.7067137809187279,87222.0
1020,12553,5.990521327014218,2.4980192944027593,81709.0
1021,12567,16.59703759969616,2.4771838331160363,59661.0
1022,12570,2.726872892537751,2.63582571274879,102607.0
1023,12721,12.636406768938796,5.1118866762471775,85750.0
1024,12723,15.630769230769232,3.2145352900069883,55000.0
1025,12724,10.588235294117647,0.0,71216.0
1026,12734,21.460674157303373,1.1363636363636365,54400.0
1027,12743,20.0,4.748603351955307,66250.0
1028,12749,29.074889867841406,6.321839080459771,-666666666.0
1029,12771,17.3880290371182,3.0227120908483633,56658.0
1030,12780,12.984054669703873,0.49126637554585156,54722.0
1031,12785,3.147953830010493,1.146788990825688,85231.0
1032,12792,15.441176470588236,9.047619047619047,46731.0
1033,12812,0.0,0.0,73000.0
1034,12823,11.894273127753303,0.0,72171.0
1035,12832,16.198501872659175,2.5230202578268877,44235.0
1036,12835,7.695439739413682,1.360863444392304,57778.0
1037,12850,13.05853827502598,1.4279714405711887,84651.0
1038,12853,11.54064809550881,1.9392372333548804,40380.0
1039,12855,12.380952380952381,7.614213197969544,43333.0
1040,12870,7.773459189339256,0.8316008316008316,51938.0
1041,12874,0.0,0.0,91000.0
1042,12914,19.86970684039088,2.046384720327422,57731.0
1043,12916,11.095169775227163,3.1353135313531353,60139.0
1044,12917,14.338781575037146,1.618705035971223,59643.0
1045,12937,15.143992055610726,4.426106526631658,45800.0
1046,12946,14.273166447079491,1.8320180383314542,60464.0
1047,12950,2.8526148969889067,3.4848484848484853,60139.0
1048,12985,25.64102564102564,3.5580524344569286,-666666666.0
1049,14814,1.8537590113285274,0.4663557628247834,95227.0
1050,14818,5.573468447719945,2.706843718079673,63405.0
1051,14820,11.138014527845035,4.0479760119940025,53929.0
1052,14841,13.719943422913719,0.0,-666666666.0
1053,14842,35.61887800534283,4.019488428745433,38750.0
1054,14870,8.049435787211177,3.8723181580324435,68706.0
1055,14886,10.814836883658572,1.463150289017341,66977.0
1056,14057,5.531914893617021,1.464307504575961,73073.0
1057,14068,8.174300254452927,1.798812434509256,88580.0
1058,14069,4.040404040404041,1.3740458015267176,57344.0
1059,14101,12.823397075365579,3.606557377049181,55219.0
1060,14102,1.3545816733067728,0.0,98646.0
1061,14063,20.635313531353138,4.303714612992963,55000.0
1062,14065,12.423124231242312,1.7719568567026194,55707.0
1063,11553,10.901639344262296,2.4359594006766554,79872.0
1064,11559,4.8828125,0.6802721088435374,97392.0
1065,11565,2.6869158878504673,1.6481994459833795,128301.0
1066,11545,3.2824670163725957,2.3255813953488373,163606.0
1067,11563,3.3647004819830157,2.750013805290187,99947.0
1068,11569,0.0,3.330068560235064,156750.0
1069,11581,3.5032139577594124,3.642384105960265,117200.0
1070,11691,19.421218947973205,5.230663346895812,50267.0
1071,11701,8.377114069809284,3.142971780125719,86447.0
1072,11720,6.281131875507826,3.3541341653666144,109550.0
1073,11726,12.629185613890037,4.302661109329913,75085.0
1074,11738,4.7752337233387445,3.0167674546454095,110232.0
1075,11743,5.236943907156673,2.3271315133599955,128187.0
