Reporting Year,"Aggregate Level (Citywide, Borough, Council District, Census Tract)",Aggregate Level ID,Total #Storefronts,Median Square Feet,Average Square Feet,#Storefront leased to tenants,#Storefront leased and not operating on 12/31,Median Monthly Rent Per Square Foot,Average Monthly Rent Per Square Foot,Median Years Leased,Average Years Leased,#Storefronts with Leases Ending after 12/31,Median Years Lease Term Remaining after 12/31,Average Years Lease Term Remaining after 12/31,Number whose lease is due to expire within the two years after 6/1,#Storefront Reported Occupied by Owner,Median Years Occupied by Owner,Average Years Occupied by Owner,#Storefront reported Not Leased and Not Owner Occupied,Median Years Not Leased and Not Owner Occupied,Average Years Not Leased and Not Owner Occupied,#Storefront under construction with DOB Projects Listed,Median years for construction projects,Average years for construction projects
2020,Census Tract,4.0347.00,11,"2,000.00","3,903.00",*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2020,Census Tract,4.0351.00,12,"1,000.00","1,235.58",11,*,3.60,3.12,7.00,5.08,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0352.00,35,"2,014.00","4,849.74",24,0,4.00,4.72,10.03,11.90,16,3.88,4.57,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0353.00,24,900.00,"1,485.67",18,0,4.00,15.50,1.00,4.63,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0358.00,18,"2,150.00","4,132.06",12,*,2.33,3.07,10.01,13.05,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0365.00,11,"1,000.00","1,879.55",*,0,*,*,*,*,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0366.00,31,"1,100.00","2,956.97",29,*,3.00,5.58,6.00,7.52,17,3.00,4.12,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0375.00,108,"1,010.00","1,406.98",102,*,5.00,6.65,4.92,7.57,56,4.33,4.67,15,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0376.00,10,800.00,905.00,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0377.00,10,"1,330.00","1,573.00",*,0,*,*,*,*,*,*,*,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0379.00,18,"1,300.00","1,775.17",15,0,4.00,4.16,6.01,6.04,13,1.67,3.37,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0383.01,29,"1,400.00","1,772.66",27,*,3.00,7.98,1.00,2.16,13,1.00,0.87,12,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0384.00,12,910.00,"1,820.58",*,0,*,*,*,*,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0394.00,21,980.00,"2,637.76",17,0,30.00,22.00,3.00,7.24,10,1.54,1.75,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0399.00,23,"1,134.00","1,994.57",20,0,2.26,4.54,5.50,6.40,13,3.71,3.82,*,0,0,0,*,*,*,*,*,*
2020,Census Tract,4.0401.00,24,"1,260.00","2,128.67",19,0,3.64,5.68,10.00,8.13,14,6.19,6.24,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0403.00,49,940.00,"1,992.29",43,*,4.00,5.30,1.00,4.49,21,3.00,3.21,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0405.00,129,"1,020.00","1,786.02",112,18,4.00,4.67,5.00,6.21,60,3.92,5.26,*,*,*,*,12,1.00,1.06,0,0,0
2020,Census Tract,4.0407.00,46,975.00,"1,478.37",43,*,3.43,4.11,6.00,8.51,35,2.16,3.43,16,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0409.00,23,790.00,947.43,23,*,6.00,5.69,1.00,4.76,*,*,*,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0413.00,14,"1,275.00","2,496.29",*,0,*,*,*,*,*,*,*,0,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0415.00,16,"2,850.00","3,200.00",13,0,2.00,7.75,5.08,8.39,*,*,*,0,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0427.00,24,"1,050.00","1,204.42",23,*,3.00,9.81,5.00,5.34,14,5.21,4.85,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0439.00,25,"1,300.00","2,009.88",22,*,5.00,12.39,7.00,7.28,14,3.54,4.48,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0440.00,17,"5,700.00","9,663.06",15,0,1.50,1.70,5.00,9.39,13,2.41,2.67,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0443.01,14,"1,176.00","1,407.21",11,*,2.00,2.65,1.00,1.00,0,0,0,0,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0443.02,31,"1,400.00","2,093.84",27,*,3.88,5.54,5.00,6.79,18,2.00,2.38,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0444.00,75,"4,600.00","9,695.37",66,*,2.00,6.51,5.88,8.30,45,2.92,3.90,15,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0446.01,158,"2,089.00","4,357.26",134,*,5.00,10.26,10.01,10.06,96,4.00,4.92,26,*,*,*,18,1.00,3.92,*,*,*
2020,Census Tract,4.0446.02,39,900.00,"1,273.56",38,*,4.00,8.15,5.00,6.64,22,3.54,3.26,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0450.00,11,"1,200.00","1,138.36",11,0,3.00,3.09,1.00,2.27,*,*,*,0,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0454.00,26,750.00,"1,043.50",25,*,6.00,6.44,1.00,4.15,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0455.00,44,"2,021.00","3,973.68",29,0,4.00,3.66,10.45,12.26,28,3.88,4.90,*,*,*,*,14,5.00,3.41,*,*,*
2020,Census Tract,4.0458.00,30,"1,160.00","2,143.73",29,0,3.00,5.34,10.01,8.25,19,3.75,4.30,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0460.00,63,"1,470.00","3,879.60",54,*,4.00,9.52,7.74,10.10,45,2.33,3.14,21,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0461.00,28,650.00,735.68,25,0,3.38,3.50,4.00,3.94,13,3.00,2.92,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0462.00,43,"1,750.00","2,192.53",35,*,4.00,7.21,5.00,7.51,25,2.24,4.06,12,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0463.00,13,837.00,"1,261.23",12,*,6.50,5.83,1.00,5.59,*,*,*,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0465.00,50,605.00,842.08,45,*,5.50,8.51,1.00,2.89,12,2.79,3.33,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0466.00,40,"1,300.00","1,890.75",38,0,3.24,3.48,1.50,6.69,19,5.25,5.39,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0468.00,18,600.00,"2,043.56",17,0,2.21,5.62,4.25,6.01,11,3.84,5.49,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0469.00,28,"1,340.00","2,448.39",28,0,2.00,2.83,15.22,19.73,28,4.00,5.87,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0470.00,21,"1,000.00","2,583.81",17,0,3.00,5.71,1.00,2.26,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0471.00,35,"1,000.00","1,075.60",32,*,4.00,5.51,3.99,4.95,17,2.00,3.51,*,*,*,*,*,*,*,*,*,*
2020,Census Tract,4.0473.00,52,"1,250.00","4,667.27",39,18,5.00,7.80,10.18,10.80,28,3.38,4.58,11,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0475.00,43,809.00,"1,629.86",33,*,3.00,4.47,5.00,5.97,19,3.00,4.24,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0478.00,52,"1,488.00","2,186.60",50,0,3.79,4.53,10.00,17.79,40,3.97,7.38,10,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0480.00,15,"1,200.00","1,843.33",12,0,3.00,3.58,5.00,7.55,*,*,*,*,0,0,0,*,*,*,*,*,*
2020,Census Tract,4.0481.00,29,720.00,921.31,26,0,5.83,5.75,5.79,7.52,20,2.45,2.99,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0483.00,18,"1,000.00","1,351.17",16,0,2.50,2.99,1.00,3.23,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0484.00,15,"1,000.00","1,730.47",14,*,2.00,2.42,5.72,7.93,10,4.08,4.16,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0485.00,56,"1,325.00","4,604.48",45,*,4.00,5.70,5.00,6.81,30,3.00,3.88,11,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0489.00,18,"5,196.50","10,551.50",15,*,2.00,2.34,5.17,10.90,12,2.58,4.99,*,*,*,*,*,*,*,*,*,*
2020,Census Tract,4.0492.00,13,"1,500.00","1,845.38",11,0,3.00,3.18,5.75,6.50,*,*,*,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0493.02,44,"1,910.00","3,015.48",38,*,2.67,2.81,5.04,7.19,23,3.25,3.81,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0496.00,14,"1,292.50","1,453.64",12,0,2.00,3.08,4.50,6.07,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0499.00,16,"4,013.00","8,523.44",13,0,2.00,2.85,10.01,9.65,11,4.50,4.86,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0500.00,21,820.00,"1,180.24",20,0,2.50,2.60,9.00,10.63,18,3.71,5.89,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0512.00,20,"1,431.00","2,265.30",19,0,1.88,2.47,1.00,3.05,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0517.00,36,"1,000.00","2,291.83",30,*,3.00,2.92,5.73,8.00,15,5.00,4.35,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0521.00,13,"1,276.00","3,734.54",13,*,2.00,2.45,3.00,7.56,*,*,*,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0530.00,10,692.50,"1,346.10",*,0,*,*,*,*,0,0,0,0,*,*,*,*,*,*,*,*,*
2020,Census Tract,4.0531.00,44,"2,750.00","4,168.09",35,*,1.63,2.09,3.00,6.67,19,2.25,4.01,11,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0532.00,19,700.00,"1,724.26",17,0,4.78,15.91,1.00,5.11,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0534.01,12,"1,200.00","2,082.75",11,0,2.00,5.27,10.01,10.43,*,*,*,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0535.00,35,"4,500.00","15,032.40",24,*,1.67,1.61,5.92,5.94,17,3.33,3.57,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0539.00,18,"7,500.00","7,888.89",15,*,2.00,3.17,2.00,6.60,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0540.00,36,"1,745.00","3,229.67",32,*,2.00,3.68,5.62,8.96,24,4.04,5.31,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0542.00,22,"1,250.00","1,393.59",16,*,2.00,2.64,2.67,4.24,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0545.00,11,"1,350.00","1,545.45",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0547.00,28,880.00,"1,488.29",23,0,2.75,2.77,1.00,4.27,10,3.36,3.99,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0549.00,59,875.00,"2,167.47",53,*,4.00,3.53,5.00,6.12,28,4.34,4.95,*,0,0,0,*,*,*,*,*,*
2020,Census Tract,4.0551.00,90,800.00,"1,390.14",70,*,3.00,3.37,3.83,5.65,37,3.00,3.72,10,*,*,*,14,0.88,0.95,0,0,0
2020,Census Tract,4.0553.00,56,"1,641.50","2,740.98",48,*,3.00,3.12,9.13,12.24,36,3.08,4.46,13,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0555.00,18,"1,300.00","1,851.11",15,*,2.00,2.31,2.00,3.87,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0557.00,27,"1,050.00","1,816.96",20,0,2.83,2.80,5.65,11.51,12,2.87,2.99,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0559.00,12,"1,260.00","2,089.83",*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0566.00,17,"1,400.00","2,280.76",11,0,2.83,2.64,7.17,11.48,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0568.00,59,"1,000.00","3,116.98",44,*,2.46,5.20,2.00,5.56,13,4.84,7.68,*,*,*,*,11,0.67,0.89,0,0,0
2020,Census Tract,4.0577.00,34,975.00,"1,828.35",31,*,1.92,2.27,5.00,7.72,17,1.75,2.83,12,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0581.00,22,630.00,954.32,19,*,3.50,3.81,1.00,4.52,*,*,*,0,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0582.00,14,"1,350.00","3,626.21",10,0,2.00,2.22,1.00,6.48,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0583.00,27,800.00,"1,123.26",24,*,3.00,3.17,4.98,5.61,14,3.46,4.05,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0585.00,22,575.00,935.50,21,*,3.33,4.02,1.00,3.81,11,3.08,3.39,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0587.00,19,664.00,"1,347.42",17,0,3.33,3.77,5.00,6.12,*,*,*,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0589.00,20,625.00,790.20,14,*,2.15,2.66,5.00,5.13,12,1.45,1.78,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0591.00,13,"1,485.00","1,655.00",10,0,1.75,2.01,7.46,7.43,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0593.00,21,800.00,"1,638.00",18,*,4.00,3.43,2.50,9.25,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0595.00,15,700.00,"1,628.53",13,*,3.57,4.05,1.00,8.45,*,*,*,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0601.00,13,800.00,"1,790.00",11,0,2.80,2.79,2.00,6.92,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0603.00,17,"3,428.00","4,692.41",16,*,2.92,3.36,14.09,14.39,12,2.68,4.03,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0613.01,51,900.00,"2,009.35",43,*,3.08,3.72,5.00,7.49,28,2.25,3.13,13,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0618.00,11,"1,600.00","3,567.91",10,*,3.12,4.45,1.00,1.00,0,0,0,0,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0619.00,25,960.00,"1,976.08",21,*,2.40,2.58,6.00,7.01,12,1.66,3.72,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0621.00,20,"1,225.00","2,615.90",15,*,3.00,3.83,10.00,9.42,12,2.43,3.33,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0622.00,12,"1,200.00","2,626.67",12,*,2.56,2.91,5.00,9.29,12,3.48,3.81,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0626.00,24,800.00,"3,207.75",20,0,2.00,2.70,5.04,7.65,18,1.37,3.29,11,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0627.00,18,600.00,"1,602.22",14,*,2.00,2.85,3.00,6.30,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0629.00,25,"1,100.00","2,950.00",21,0,2.75,2.63,5.00,7.77,11,4.67,4.37,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0632.00,57,"1,024.00","1,565.44",51,*,3.00,3.59,5.00,7.26,35,2.08,3.33,16,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0637.00,34,"2,712.50","9,978.21",26,0,2.00,7.81,11.17,13.37,16,2.21,6.03,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0638.00,17,"1,240.00","1,621.71",17,*,2.00,3.22,5.00,5.50,12,2.68,3.74,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0645.00,21,"1,100.00","1,733.76",17,0,3.50,3.47,1.00,6.04,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0654.00,22,"1,200.00","2,090.64",19,0,2.63,4.41,1.00,6.60,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0656.00,14,"1,200.00","1,330.64",11,0,4.00,5.89,2.00,4.73,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0657.02,13,"1,350.00","1,835.38",10,0,1.74,2.03,1.00,3.12,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0657.03,27,"1,665.00","1,926.26",23,*,3.00,3.06,1.00,6.43,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0664.00,11,"1,500.00","5,598.36",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0669.00,10,"1,200.00","1,889.00",10,0,2.92,3.39,5.33,6.23,*,*,*,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0671.00,22,"1,000.00","1,935.36",20,0,2.85,2.93,5.00,14.08,14,4.17,8.11,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0679.00,24,"1,050.00","1,561.25",18,*,3.00,4.28,5.08,7.23,16,4.00,4.21,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0683.00,20,"2,295.00","13,611.80",15,*,6.38,7.62,5.00,6.40,10,5.71,5.41,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0687.00,19,915.00,"1,304.95",17,*,3.13,3.30,5.00,8.78,11,2.08,2.67,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0693.00,89,"1,550.00","2,122.65",84,*,4.58,7.42,10.01,12.64,55,4.58,5.67,10,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0695.00,26,"1,422.00","2,781.35",24,0,3.00,7.62,10.01,10.16,17,4.33,4.11,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0697.01,14,"1,265.00","2,371.43",13,*,2.00,2.14,9.00,11.31,11,3.08,5.65,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0697.02,15,"1,000.00","2,919.60",*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0707.00,16,800.00,"1,442.19",15,*,3.00,3.13,7.92,7.20,11,4.25,4.39,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0709.00,13,"1,050.00","1,882.15",11,0,3.00,8.16,4.00,7.91,*,*,*,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0711.00,99,"1,700.00","3,090.36",96,*,7.58,9.83,10.01,11.23,70,4.37,4.75,20,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0713.03,48,"1,100.00","1,727.46",42,*,5.00,10.88,12.68,13.99,40,3.84,4.03,13,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0713.04,37,"1,000.00","2,991.38",35,0,3.00,4.83,10.00,10.43,21,5.00,5.56,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0713.05,11,"1,725.00","2,585.00",11,0,5.00,4.55,10.29,12.23,*,*,*,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0713.06,35,975.00,"1,390.20",34,*,4.50,9.13,10.01,11.29,33,3.16,3.91,15,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0717.01,60,"1,500.00","6,349.95",48,0,5.00,5.52,10.17,11.18,36,3.83,5.20,12,*,*,*,*,*,*,*,*,*
2020,Census Tract,4.0717.02,37,"1,374.00","8,581.86",28,*,7.00,8.46,10.51,10.12,20,5.29,5.53,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0723.00,14,700.00,687.93,14,0,3.42,3.50,5.34,6.84,13,3.42,4.11,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0731.00,20,"1,208.00","2,007.65",14,*,2.63,9.29,1.00,4.46,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0737.00,117,"1,200.00","2,320.03",101,16,6.50,8.20,10.01,12.07,90,3.25,3.80,32,*,*,*,14,1.00,1.00,0,0,0
2020,Census Tract,4.0743.00,46,"1,330.00","2,386.17",37,0,2.00,2.56,10.01,13.87,35,5.00,4.70,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0757.01,73,"1,176.00","3,773.15",69,*,5.00,13.94,10.00,10.31,53,3.58,4.64,16,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0757.02,28,681.00,777.46,26,*,3.36,6.29,9.98,11.53,21,5.58,5.19,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0769.01,28,840.00,"1,821.39",28,0,5.00,5.84,10.01,12.47,26,4.00,4.77,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0769.02,23,"1,150.00","1,753.30",20,0,6.00,5.70,13.49,16.28,20,4.05,4.30,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0775.00,36,"1,200.00","1,331.00",33,0,3.00,11.58,7.00,8.14,25,3.75,4.18,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0779.02,41,"1,260.00","1,721.54",37,0,5.00,10.12,7.00,9.10,25,3.75,4.94,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0779.04,54,"1,000.00","1,490.31",52,0,5.00,12.18,3.85,9.20,23,5.00,4.84,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0779.06,24,"1,235.50","1,639.42",21,*,9.00,23.11,1.00,7.87,*,*,*,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0779.07,21,"1,080.00","2,156.14",21,0,4.31,8.88,5.00,6.20,15,1.08,2.14,10,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0797.01,23,900.00,"1,379.57",20,*,6.43,10.22,5.00,6.69,15,1.00,2.43,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0797.02,57,983.00,"1,257.88",50,*,4.00,21.67,8.42,16.28,30,2.41,12.74,12,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0799.00,32,"1,101.00","1,809.53",27,0,47.00,37.85,5.00,4.33,14,2.67,2.55,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0809.00,16,"1,096.50","2,005.81",16,0,43.00,36.07,1.00,2.86,*,*,*,0,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0814.00,11,"2,000.00","1,845.45",*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0837.00,12,810.00,"1,457.50",12,*,5.74,5.58,8.01,9.56,10,6.21,5.04,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0838.00,21,850.00,"1,695.24",21,*,3.00,3.45,7.00,9.99,19,2.00,2.67,11,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0840.00,38,"1,287.50","2,687.89",23,*,2.00,3.66,1.00,7.51,*,*,*,*,12,1.00,3.28,*,*,*,*,*,*
2020,Census Tract,4.0845.00,17,"1,200.00","2,177.88",14,0,3.00,3.43,6.50,8.03,13,2.33,2.03,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0849.00,175,980.00,"2,341.46",136,14,5.00,9.05,4.29,5.73,71,3.42,4.37,27,16,1.00,3.50,23,1.00,1.54,*,*,*
2020,Census Tract,4.0853.00,114,"1,128.00","4,041.40",102,18,8.08,17.44,5.08,7.33,63,2.25,3.70,28,*,*,*,*,*,*,*,*,*
2020,Census Tract,4.0855.00,24,"1,050.00","1,447.92",17,*,1.85,3.07,1.00,6.79,*,*,*,*,0,0,0,*,*,*,*,*,*
2020,Census Tract,4.0857.00,22,717.00,862.59,19,0,3.00,2.67,6.00,6.40,12,3.92,4.31,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0859.00,34,840.00,"1,474.85",32,0,7.00,6.88,13.67,16.84,30,4.67,5.03,*,0,0,0,*,*,*,*,*,*
2020,Census Tract,4.0864.00,13,"4,000.00","18,032.15",11,0,2.00,2.36,3.00,5.33,*,*,*,0,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0865.00,49,"2,075.00","3,246.02",42,*,4.00,5.84,6.00,7.53,36,2.62,3.45,13,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0869.00,277,"1,600.00","3,134.50",232,37,4.00,10.09,4.16,6.14,121,2.41,3.22,49,14,1.34,15.33,31,1.00,2.88,0,0,0
2020,Census Tract,4.0871.00,353,"1,600.00","4,479.63",307,30,6.38,11.69,5.50,6.99,208,3.44,3.96,50,14,1.00,3.13,32,1.00,1.19,*,*,*
2020,Census Tract,4.0884.00,15,"2,000.00","4,816.53",12,0,6.67,9.39,4.38,8.60,*,*,*,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0889.01,54,"1,510.00","2,475.65",49,*,4.00,21.72,1.00,2.58,12,2.96,2.89,*,0,0,0,*,*,*,0,0,0
2020,Census Tract,4.0892.00,116,"1,500.00","3,801.63",95,*,3.96,4.46,8.01,8.39,75,3.42,4.48,17,*,*,*,12,1.00,1.42,0,0,0
2020,Census Tract,4.0907.00,34,"2,000.00","12,623.94",24,0,2.00,3.38,1.00,2.21,*,*,*,0,*,*,*,*,*,*,*,*,*
2020,Census Tract,4.0919.00,37,"1,759.00","6,250.51",23,*,2.00,3.88,5.00,7.15,17,2.33,4.39,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0925.00,63,"1,600.00","1,738.17",47,*,2.00,3.48,5.00,5.15,28,2.87,3.53,*,13,1.00,4.38,*,*,*,0,0,0
2020,Census Tract,4.0929.00,26,775.00,"1,323.73",21,0,2.37,4.48,1.00,3.66,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0934.02,23,"1,000.00","1,466.30",19,0,3.03,4.63,1.00,10.83,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0938.00,65,"1,500.00","3,186.26",59,*,3.00,3.85,10.00,10.59,46,2.83,3.86,19,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0942.01,17,"1,400.00","1,707.94",15,*,2.77,3.66,1.00,4.01,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0942.02,26,"1,070.00","1,858.31",17,*,3.00,3.69,5.00,5.15,11,2.41,3.03,*,*,*,*,0,0,0,0,0,0
2020,Census Tract,4.0942.03,20,"1,900.00","3,993.05",14,*,2.00,1.79,10.06,13.65,12,3.46,5.05,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0945.00,59,"3,500.00","12,638.54",49,*,3.00,4.63,13.25,15.60,42,3.92,5.12,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0947.00,20,"2,000.00","2,667.00",12,0,3.33,4.55,1.00,6.19,*,*,*,*,*,*,*,*,*,*,0,0,0
2020,Census Tract,4.0954.00,18,"1,357.00","1,648.50",18,0,4.00,3.94,10.01,11.29,18,6.63,6.15,*,0,0,0,0,0,0,0,0,0
2020,Census Tract,4.0981.00,52,"1,483.50","2,296.90",44,*,3.00,8.97,5.00,5.23,25,2.00,3.32,16,*,*,*,0,0,0,0,0,0
